Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11.64751115	48.39567835	RK	18/07/26-17:15:02	WEIZEN	8933.0	1,250	18,00	1,000	495,38	26.07.2018	Ein	5,900	Ja	17,48	13,50	6,585	8526,4	6,585	8526,4	Eingang	-0,00028	76.0	4,500	2,655	0,0063	26.07.2018
11.64751625	48.3956888	RK	18/07/26-17:15:02	WEIZEN	8934.0	1,250	22,40	1,000	495,48	26.07.2018	Ein	5,900	Ja	17,48	13,50	6,585	8526,4	6,585	8526,4	Eingang	0,00012	76.0	4,500	2,655	0,0063	26.07.2018
11.64752252	48.39569889	RK	18/07/26-17:15:02	WEIZEN	8935.0	1,278	22,70	1,000	495,58	26.07.2018	Ein	5,900	Ja	18,59	13,50	6,847	8865,9	6,847	8865,9	Eingang	0,00055	76.0	4,601	2,714	0,0067	26.07.2018
11.64752903	48.39570923	RK	18/07/26-17:15:02	WEIZEN	8936.0	1,306	19,90	1,000	495,68	26.07.2018	Ein	5,900	Ja	18,45	13,60	6,650	8609,9	6,642	8600,0	Eingang	0,00063	76.0	4,702	2,774	0,0066	26.07.2018
11.64753476	48.39571973	RK	18/07/26-17:15:02	WEIZEN	8937.0	1,278	20,90	1,000	495,76	26.07.2018	Ein	5,900	Ja	18,45	13,60	6,795	8798,6	6,787	8788,4	Eingang	0,00053	76.0	4,601	2,714	0,0066	26.07.2018
11.64754037	48.39572948	RK	18/07/26-17:15:02	WEIZEN	8938.0	1,278	20,30	1,000	495,85	26.07.2018	Ein	5,900	Ja	17,22	13,60	6,342	8212,0	6,335	8202,5	Eingang	-5.93E-02	76.0	4,601	2,714	0,0062	26.07.2018
11.64754599	48.39573958	RK	18/07/26-17:15:02	WEIZEN	8939.0	1,278	17,30	1,000	495,96	26.07.2018	Ein	5,900	Ja	16,66	13,60	6,139	7949,1	6,132	7939,9	Eingang	-9.67E-02	76.0	4,601	2,714	0,0060	26.07.2018
11.64755071	48.39574966	RK	18/07/26-17:15:02	WEIZEN	8940.0	1,278	18,40	1,000	496,06	26.07.2018	Ein	5,900	Ja	15,60	13,60	5,749	7443,4	5,742	7434,8	Eingang	0,00042	76.0	4,601	2,714	0,0056	26.07.2018
11.64755582	48.39575983	RK	18/07/26-17:15:02	WEIZEN	8941.0	1,222	17,40	1,000	496,17	26.07.2018	Ein	5,900	Ja	14,98	13,50	5,771	7472,8	5,771	7472,8	Eingang	7.09E-02	76.0	4,399	2,596	0,0054	26.07.2018
11.64756065	48.39577006	RK	18/07/26-17:15:02	WEIZEN	8942.0	1,222	17,60	1,000	496,27	26.07.2018	Ein	5,900	Ja	14,06	13,40	5,416	7012,3	5,416	7012,3	Eingang	-9.68E-02	76.0	4,399	2,596	0,0051	26.07.2018
11.64756541	48.39578002	RK	18/07/26-17:15:02	WEIZEN	8943.0	1,222	21,30	1,000	496,36	26.07.2018	Ein	5,900	Ja	14,00	13,50	5,395	6985,9	5,395	6985,9	Eingang	0,00019	76.0	4,399	2,596	0,0050	26.07.2018
11.6475711	48.39578973	RK	18/07/26-17:15:02	WEIZEN	8944.0	1,194	21,00	1,000	496,44	26.07.2018	Ein	5,900	Ja	14,09	13,50	5,555	7193,0	5,555	7193,0	Eingang	0,00019	76.0	4,298	2,536	0,0051	26.07.2018
11.64757643	48.39579897	RK	18/07/26-17:15:02	WEIZEN	8945.0	1,167	20,50	1,000	496,51	26.07.2018	Ein	5,900	Ja	13,82	13,60	5,577	7221,1	5,570	7212,7	Eingang	-5.94E-02	76.0	4,201	2,479	0,0050	26.07.2018
11.64758146	48.39580791	RK	18/07/26-17:15:02	WEIZEN	8946.0	1,056	23,30	1,000	496,60	26.07.2018	Ein	5,900	Ja	13,31	13,60	5,936	7686,3	5,929	7677,5	Eingang	0,00055	76.0	3,802	2,243	0,0048	26.07.2018
11.64758739	48.39581706	RK	18/07/26-17:15:02	WEIZEN	8947.0	1,194	21,70	1,000	496,71	26.07.2018	Ein	5,900	Ja	13,61	13,60	5,367	6949,5	5,361	6941,5	Eingang	-8.97E-02	76.0	4,298	2,536	0,0049	26.07.2018
11.64759306	48.39582655	RK	18/07/26-17:15:02	WEIZEN	8948.0	1,250	20,90	1,000	496,80	26.07.2018	Ein	5,900	Ja	15,77	13,60	5,941	7692,8	5,934	7684,0	Eingang	0,00013	76.0	4,500	2,655	0,0057	26.07.2018
11.64759906	48.39583697	RK	18/07/26-17:15:02	WEIZEN	8949.0	1,278	21,30	1,000	496,88	26.07.2018	Ein	5,900	Ja	16,24	13,60	5,983	7746,8	5,976	7737,8	Eingang	-0,00016	76.0	4,601	2,714	0,0058	26.07.2018
11.64760477	48.39584671	RK	18/07/26-17:15:02	WEIZEN	8950.0	1,222	20,60	1,000	496,99	26.07.2018	Ein	5,900	Ja	15,94	13,60	6,143	7953,7	6,136	7944,5	Eingang	-0,00021	76.0	4,399	2,596	0,0057	26.07.2018
11.64761029	48.39585648	RK	18/07/26-17:15:02	WEIZEN	8951.0	1,194	16,90	1,000	497,10	26.07.2018	Ein	5,900	Ja	15,23	13,50	6,007	7778,0	6,007	7778,0	Eingang	-7.01E-02	76.0	4,298	2,536	0,0055	26.07.2018
11.64761459	48.39586586	RK	18/07/26-17:15:02	WEIZEN	8952.0	1,111	15,60	1,000	497,19	26.07.2018	Ein	5,900	Ja	14,51	13,50	6,150	7963,3	6,150	7963,3	Eingang	2.69E-02	76.0	4,000	2,360	0,0052	26.07.2018
11.64761817	48.3958744	RK	18/07/26-17:15:02	WEIZEN	8953.0	1,056	21,20	1,000	497,27	26.07.2018	Ein	5,900	Ja	13,44	13,60	5,993	7759,8	5,986	7750,8	Eingang	-0,00036	76.0	3,802	2,243	0,0048	26.07.2018
11.64762267	48.39588212	RK	18/07/26-17:15:02	WEIZEN	8954.0	1,056	21,50	1,000	497,36	26.07.2018	Ein	5,900	Ja	13,57	13,60	6,050	7833,2	6,043	7824,2	Eingang	0,00025	76.0	3,802	2,243	0,0049	26.07.2018
11.64762781	48.39589078	RK	18/07/26-17:15:02	WEIZEN	8955.0	1,083	19,20	1,000	497,44	26.07.2018	Ein	5,900	Ja	13,87	13,60	6,028	7805,0	6,021	7796,0	Eingang	7.35E-02	76.0	3,899	2,300	0,0050	26.07.2018
11.64763244	48.39589962	RK	18/07/26-17:15:02	WEIZEN	8956.0	1,083	20,10	1,000	497,51	26.07.2018	Ein	5,900	Ja	13,87	13,60	6,028	7805,0	6,021	7796,0	Eingang	0,00083	76.0	3,899	2,300	0,0050	26.07.2018
11.64763738	48.39590857	RK	18/07/26-17:15:02	WEIZEN	8957.0	1,111	21,80	1,000	497,60	26.07.2018	Ein	5,900	Ja	13,27	13,60	5,624	7282,6	5,618	7274,1	Eingang	0,00039	76.0	4,000	2,360	0,0048	26.07.2018
11.64764261	48.39591726	RK	18/07/26-17:15:02	WEIZEN	8958.0	1,111	23,40	1,000	497,68	26.07.2018	Ein	5,900	Ja	11,74	13,70	4,974	6440,1	4,962	6425,2	Eingang	-0,00013	76.0	4,000	2,360	0,0042	26.07.2018
11.64764829	48.39592598	RK	18/07/26-17:15:02	WEIZEN	8959.0	1,139	20,90	1,000	497,77	26.07.2018	Ein	5,900	Ja	12,33	13,70	5,097	6599,3	5,085	6584,1	Eingang	-1.41E-02	76.0	4,100	2,419	0,0044	26.07.2018
11.64765374	48.39593546	RK	18/07/26-17:15:02	WEIZEN	8960.0	1,250	21,10	1,000	497,88	26.07.2018	Ein	5,900	Ja	12,33	13,70	4,644	6013,3	4,633	5999,4	Eingang	0,00019	76.0	4,500	2,655	0,0044	26.07.2018
11.64765953	48.39594541	RK	18/07/26-17:15:02	WEIZEN	8961.0	1,306	25,00	1,000	497,98	26.07.2018	Ein	5,900	Ja	12,12	13,70	4,369	5656,6	4,359	5643,5	Eingang	-0,00024	76.0	4,702	2,774	0,0044	26.07.2018
11.6476659	48.3959545	RK	18/07/26-17:15:02	WEIZEN	8962.0	1,194	20,00	1,000	498,08	26.07.2018	Ein	5,900	Ja	12,54	13,70	4,945	6403,5	4,934	6388,7	Eingang	-0,00025	76.0	4,298	2,536	0,0045	26.07.2018
11.64767084	48.39596351	RK	18/07/26-17:15:02	WEIZEN	8963.0	1,194	20,00	1,000	498,19	26.07.2018	Ein	5,900	Ja	12,54	13,70	4,945	6403,5	4,934	6388,7	Eingang	0,00044	76.0	4,298	2,536	0,0045	26.07.2018
