Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11,73155183	48,43028029	I	18/07/28-11:38:09	WEIZEN	58	1,611	8,100	1,000	493,73	28.07.2018	Ein	5,900	Nein	29,15	17,30	8,519	11030	8,145	10546	Eingang	-8,371e-05	1	5,800	3,422	0,010	28.07.2018
11,73155471	48,43029378	I	18/07/28-11:38:09	WEIZEN	59	1,639	10,30	1,000	493,91	28.07.2018	Ein	5,900	Nein	28,24	17,30	8,113	10505	7,756	10043	Eingang	0,00046	1	5,900	3,481	0,010	28.07.2018
11,73155850	48,43030758	I	18/07/28-11:38:09	WEIZEN	60	1,611	6,400	1,000	494,08	28.07.2018	Ein	5,900	Nein	28,33	17,30	8,278	10718	7,914	10248	Eingang	0,00022	1	5,800	3,422	0,010	28.07.2018
11,73156082	48,43032129	I	18/07/28-11:38:09	WEIZEN	61	1,611	4,600	1,000	494,26	28.07.2018	Ein	5,900	Nein	29,13	17,00	8,514	11025	8,170	10579	Eingang	-9,217e-05	1	5,800	3,422	0,010	28.07.2018
11,73156247	48,43033495	I	18/07/28-11:38:09	WEIZEN	62	1,611	3,700	1,000	494,45	28.07.2018	Ein	5,900	Nein	29,42	17,00	8,599	11134	8,251	10684	Eingang	0,00020	1	5,800	3,422	0,011	28.07.2018
11,73156378	48,43034848	I	18/07/28-11:38:09	WEIZEN	63	1,611	3,700	1,000	494,62	28.07.2018	Ein	5,900	Nein	30,60	17,10	8,942	11579	8,570	11097	Eingang	0,00020	1	5,800	3,422	0,011	28.07.2018
11,73156515	48,43036254	I	18/07/28-11:38:09	WEIZEN	64	1,611	7,000	1,000	494,80	28.07.2018	Ein	5,900	Nein	29,81	17,10	8,713	11282	8,350	10812	Eingang	-1,733e-05	1	5,800	3,422	0,011	28.07.2018
11,73156770	48,43037627	I	18/07/28-11:38:09	WEIZEN	65	1,611	9,000	1,000	494,98	28.07.2018	Ein	5,900	Nein	29,45	16,90	8,606	11143	8,267	10705	Eingang	8,488e-05	1	5,800	3,422	0,011	28.07.2018
11,73157087	48,43038950	I	18/07/28-11:38:09	WEIZEN	66	1,611	11,00	1,000	495,17	28.07.2018	Ein	5,900	Nein	30,03	16,90	8,775	11362	8,430	10915	Eingang	0,00020	1	5,800	3,422	0,011	28.07.2018
11,73157503	48,43040382	I	18/07/28-11:38:09	WEIZEN	67	1,639	4,900	1,000	495,34	28.07.2018	Ein	5,900	Nein	30,08	17,00	8,642	11190	8,292	10737	Eingang	-0,00042	1	5,900	3,481	0,011	28.07.2018
11,73157683	48,43041778	I	18/07/28-11:38:09	WEIZEN	68	1,639	1,800	1,000	495,49	28.07.2018	Ein	5,900	Nein	30,76	17,10	8,837	11442	8,469	10966	Eingang	-0,00031	1	5,900	3,481	0,011	28.07.2018
11,73157745	48,43043128	I	18/07/28-11:38:09	WEIZEN	69	1,611	6,100	1,000	495,66	28.07.2018	Ein	5,900	Nein	31,80	17,10	9,292	12032	8,906	11531	Eingang	0,00016	1	5,800	3,422	0,011	28.07.2018
11,73157971	48,43044547	I	18/07/28-11:38:09	WEIZEN	70	1,639	9,200	1,000	495,86	28.07.2018	Ein	5,900	Nein	33,07	16,80	9,499	12300	9,137	11831	Eingang	-0,00028	1	5,900	3,481	0,012	28.07.2018
11,73158313	48,43045937	I	18/07/28-11:38:09	WEIZEN	71	1,639	11,10	1,000	496,05	28.07.2018	Ein	5,900	Nein	32,29	17,10	9,276	12011	8,890	11511	Eingang	-0,00052	1	5,900	3,481	0,012	28.07.2018
11,73158724	48,43047331	I	18/07/28-11:38:09	WEIZEN	72	1,639	6,700	1,000	496,22	28.07.2018	Ein	5,900	Nein	34,10	17,30	9,795	12682	9,364	12125	Eingang	-8,410e-05	1	5,900	3,481	0,012	28.07.2018
11,73158972	48,43048727	I	18/07/28-11:38:09	WEIZEN	73	1,667	1,200	1,000	496,37	28.07.2018	Ein	5,900	Nein	32,68	17,20	9,230	11951	8,835	11439	Eingang	-0,00035	1	6,001	3,541	0,012	28.07.2018
11,73159018	48,43050165	I	18/07/28-11:38:09	WEIZEN	74	1,639	5,600	1,000	496,52	28.07.2018	Ein	5,900	Nein	34,09	17,00	9,793	12681	9,397	12168	Eingang	-0,00021	1	5,900	3,481	0,012	28.07.2018
11,73159227	48,43051577	I	18/07/28-11:38:09	WEIZEN	75	1,639	5,500	1,000	496,69	28.07.2018	Ein	5,900	Nein	32,84	17,20	9,435	12216	9,031	11694	Eingang	0,00010	1	5,900	3,481	0,012	28.07.2018
11,73159434	48,43052998	I	18/07/28-11:38:09	WEIZEN	76	1,639	3,200	1,000	496,85	28.07.2018	Ein	5,900	Nein	33,48	17,30	9,617	12452	9,195	11905	Eingang	-0,00020	1	5,900	3,481	0,012	28.07.2018
