Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	FlÃ¤chenzÃ¤hler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(mÂ³/s)	Datum
11.64597567	48.39757264	RK	18/07/26-17:15:02	WEIZEN	92.0	1.944	202.1	1.0	493.35	26.07.2018	Ein	5.9	Ja	13.24	13.5	3.2060000000000004	4151.8	3.2060000000000004	4151.8	Eingang	0.00025	7.0	6.997999999999999	4.129	0.0048	26.07.2018
11.64596703	48.39755848	RK	18/07/26-17:15:02	WEIZEN	93.0	1.972	201.2	1.0	493.62	26.07.2018	Ein	5.9	Ja	13.41	13.5	3.201	4145.3	3.201	4145.3	Eingang	0.00039	7.0	7.099	4.189	0.0048	26.07.2018
11.64595855	48.39754397	RK	18/07/26-17:15:02	WEIZEN	94.0	1.972	201.3	1.0	493.86	26.07.2018	Ein	5.9	Ja	13.03	13.5	3.11	4027.3	3.11	4027.3	Eingang	0.00039	7.0	7.099	4.189	0.0047	26.07.2018
11.64595016	48.3975297	RK	18/07/26-17:15:02	WEIZEN	95.0	1.972	202.7	1.0	494.1	26.07.2018	Ein	5.9	Ja	13.2	13.5	3.1510000000000002	4079.7	3.1510000000000002	4079.7	Eingang	0.00055	7.0	7.099	4.189	0.0047	26.07.2018
11.645940800000002	48.39751481	RK	18/07/26-17:15:02	WEIZEN	96.0	1.944	201.6	1.0	494.36	26.07.2018	Ein	5.9	Ja	12.14	13.5	2.9389999999999996	3805.8	2.9389999999999996	3805.8	Eingang	0.00018	7.0	6.997999999999999	4.129	0.0044	26.07.2018
11.64593219	48.39750037	RK	18/07/26-17:15:02	WEIZEN	97.0	1.972	200.3	1.0	494.59	26.07.2018	Ein	5.9	Ja	12.84	13.2	3.0669999999999997	3970.6	3.0669999999999997	3970.6	Eingang	0.00047999999999999996	7.0	7.099	4.189	0.0046	26.07.2018
11.64592411	48.39748586	RK	18/07/26-17:15:02	WEIZEN	98.0	1.972	200.6	1.0	494.83	26.07.2018	Ein	5.9	Ja	12.63	13.2	3.016	3904.8	3.016	3904.8	Eingang	-0.00021	7.0	7.099	4.189	0.0045	26.07.2018
11.64591591	48.39747138	RK	18/07/26-17:15:02	WEIZEN	99.0	1.972	201.2	1.0	495.07	26.07.2018	Ein	5.9	Ja	13.51	13.3	3.227	4177.8	3.227	4177.8	Eingang	0.0433	7.0	7.099	4.189	0.0049	26.07.2018
11.64590776	48.39745743	RK	18/07/26-17:15:02	WEIZEN	100.0	1.972	201.8	1.0	495.3	26.07.2018	Ein	5.9	Ja	12.66	13.3	3.0239999999999996	3915.0	3.0239999999999996	3915.0	Eingang	-0.0003	7.0	7.099	4.189	0.0046	26.07.2018
11.64589895	48.39744279	RK	18/07/26-17:15:02	WEIZEN	101.0	1.972	201.5	1.0	495.53	26.07.2018	Ein	5.9	Ja	12.91	13.4	3.082	3990.9	3.082	3990.9	Eingang	0.00039	7.0	7.099	4.189	0.0046	26.07.2018
11.64589095	48.39742931	RK	18/07/26-17:15:02	WEIZEN	102.0	1.944	201.5	1.0	495.74	26.07.2018	Ein	5.9	Ja	11.89	13.4	2.88	3728.8	2.88	3728.8	Eingang	0.00018	7.0	6.997999999999999	4.129	0.0043	26.07.2018
11.64588296	48.39741585	RK	18/07/26-17:15:02	WEIZEN	103.0	1.9169999999999998	202.7	1.0	495.95	26.07.2018	Ein	5.9	Ja	13.08	13.4	3.2119999999999997	4159.4	3.2119999999999997	4159.4	Eingang	0.00067	7.0	6.901	4.072	0.0047	26.07.2018
11.64587426	48.39740206	RK	18/07/26-17:15:02	WEIZEN	104.0	1.944	202.7	1.0	496.17	26.07.2018	Ein	5.9	Ja	12.15	13.4	2.9410000000000003	3808.7	2.9410000000000003	3808.7	Eingang	0.00021	7.0	6.997999999999999	4.129	0.0044	26.07.2018
11.64586545	48.39738807	RK	18/07/26-17:15:02	WEIZEN	105.0	1.972	200.2	1.0	496.4	26.07.2018	Ein	5.9	Ja	13.38	13.4	3.194	4135.3	3.194	4135.3	Eingang	0.00082	7.0	7.099	4.189	0.0048	26.07.2018
11.64585767	48.39737403	RK	18/07/26-17:15:02	WEIZEN	106.0	1.972	200.4	1.0	496.62	26.07.2018	Ein	5.9	Ja	12.53	13.4	2.991	3872.7	2.991	3872.7	Eingang	0.00047999999999999996	7.0	7.099	4.189	0.0045	26.07.2018
11.64584954	48.39735949	RK	18/07/26-17:15:02	WEIZEN	107.0	1.972	200.1	1.0	496.86	26.07.2018	Ein	5.9	Ja	12.7	13.4	3.032	3925.3	3.032	3925.3	Eingang	0.00047999999999999996	7.0	7.099	4.189	0.0046	26.07.2018
11.645841599999999	48.39734507	RK	18/07/26-17:15:02	WEIZEN	108.0	1.944	200.3	1.0	497.06	26.07.2018	Ein	5.9	Ja	12.32	13.4	2.983	3861.9	2.983	3861.9	Eingang	0.00047999999999999996	7.0	6.997999999999999	4.129	0.0044	26.07.2018
11.64583346	48.3973305	RK	18/07/26-17:15:02	WEIZEN	109.0	1.972	202.0	1.0	497.26	26.07.2018	Ein	5.9	Ja	13.12	13.4	3.133	4056.5	3.133	4056.5	Eingang	0.00011999999999999999	7.0	7.099	4.189	0.0047	26.07.2018
11.64582465	48.39731607	RK	18/07/26-17:15:02	WEIZEN	110.0	1.972	201.0	1.0	497.47	26.07.2018	Ein	5.9	Ja	13.61	13.2	3.2489999999999997	4207.2	3.2489999999999997	4207.2	Eingang	-0.00021	7.0	7.099	4.189	0.0049	26.07.2018
11.64581601	48.39730112	RK	18/07/26-17:15:02	WEIZEN	111.0	1.944	200.7	1.0	497.69	26.07.2018	Ein	5.9	Ja	13.75	13.5	3.33	4311.5	3.33	4311.5	Eingang	-0.0164	7.0	6.997999999999999	4.129	0.0049	26.07.2018
11.64580748	48.39728617	RK	18/07/26-17:15:02	WEIZEN	112.0	1.944	201.4	1.0	497.88	26.07.2018	Ein	5.9	Ja	12.73	13.5	3.083	3992.1	3.083	3992.1	Eingang	-0.0163	7.0	6.997999999999999	4.129	0.0046	26.07.2018
11.64579883	48.39727152	RK	18/07/26-17:15:02	WEIZEN	113.0	1.944	201.0	1.0	498.06	26.07.2018	Ein	5.9	Ja	13.53	13.6	3.2760000000000002	4241.8	3.272	4236.9	Eingang	0.00033	7.0	6.997999999999999	4.129	0.0049	26.07.2018
11.64579035	48.39725687	RK	18/07/26-17:15:02	WEIZEN	114.0	1.972	200.7	1.0	498.25	26.07.2018	Ein	5.9	Ja	12.85	13.6	3.0669999999999997	3971.8	3.0639999999999996	3967.2	Eingang	0.0008699999999999999	7.0	7.099	4.189	0.0046	26.07.2018
11.64578177	48.39724179	RK	18/07/26-17:15:02	WEIZEN	115.0	1.972	201.6	1.0	498.44	26.07.2018	Ein	5.9	Ja	14.37	13.6	3.432	4443.7	3.428	4438.6	Eingang	0.00039	7.0	7.099	4.189	0.0052	26.07.2018
11.64577288	48.39722691	RK	18/07/26-17:15:02	WEIZEN	116.0	1.972	201.3	1.0	498.62	26.07.2018	Ein	5.9	Ja	14.04	13.6	3.3510000000000004	4338.9	3.347	4333.8	Eingang	-0.00016	7.0	7.099	4.189	0.005	26.07.2018
11.64576426	48.39721221	RK	18/07/26-17:15:02	WEIZEN	117.0	1.972	200.2	1.0	498.79	26.07.2018	Ein	5.9	Ja	13.87	13.6	3.31	4286.4	3.307	4281.5	Eingang	0.00063	7.0	7.099	4.189	0.005	26.07.2018
11.6457555	48.39719647	RK	18/07/26-17:15:02	WEIZEN	118.0	1.972	200.6	1.0	498.95	26.07.2018	Ein	5.9	Ja	13.87	13.6	3.31	4286.4	3.307	4281.5	Eingang	-0.00041	7.0	7.099	4.189	0.005	26.07.2018
11.64574692	48.39718129	RK	18/07/26-17:15:02	WEIZEN	119.0	1.972	201.2	1.0	499.11	26.07.2018	Ein	5.9	Ja	15.01	13.6	3.5839999999999996	4640.3	3.58	4635.0	Eingang	-0.0162	7.0	7.099	4.189	0.0054	26.07.2018
11.64573843	48.39716674	RK	18/07/26-17:15:02	WEIZEN	120.0	1.972	201.8	1.0	499.25	26.07.2018	Ein	5.9	Ja	14.95	13.4	3.569	4621.0	3.569	4621.0	Eingang	0.00059	7.0	7.099	4.189	0.0054	26.07.2018
11.64572943	48.39715175	RK	18/07/26-17:15:02	WEIZEN	121.0	1.972	202.9	1.0	499.38	26.07.2018	Ein	5.9	Ja	11.68	13.4	2.7880000000000003	3610.2	2.7880000000000003	3610.2	Eingang	0.00021	7.0	7.099	4.189	0.0042	26.07.2018
11.64571981	48.39713665	RK	18/07/26-17:15:02	WEIZEN	122.0	1.972	202.3	1.0	499.53	26.07.2018	Ein	5.9	Ja	11.12	13.5	2.654	3436.9	2.654	3436.9	Eingang	-0.00022	7.0	7.099	4.189	0.004	26.07.2018
11.64571026	48.39712122	RK	18/07/26-17:15:02	WEIZEN	123.0	1.972	200.5	1.0	499.67	26.07.2018	Ein	5.9	Ja	10.01	13.5	2.391	3095.9	2.391	3095.9	Eingang	0.00013000000000000002	7.0	7.099	4.189	0.0036	26.07.2018
11.64570133	48.39710532	RK	18/07/26-17:15:02	WEIZEN	124.0	1.972	200.5	1.0	499.79	26.07.2018	Ein	5.9	Ja	8.613999999999999	13.5	2.057	2663.0	2.057	2663.0	Eingang	0.00047999999999999996	7.0	7.099	4.189	0.0031	26.07.2018
11.64569268	48.39709001	RK	18/07/26-17:15:02	WEIZEN	125.0	1.972	201.0	1.0	499.9	26.07.2018	Ein	5.9	Ja	5.092	13.5	1.216	1574.2	1.216	1574.2	Eingang	0.00013000000000000002	7.0	7.099	4.189	0.0018	26.07.2018
11.64568346	48.39707405	RK	18/07/26-17:15:02	WEIZEN	126.0	1.972	200.3	1.0	500.02	26.07.2018	Ein	5.9	Ja	6.365	13.5	1.52	1967.7	1.52	1967.7	Eingang	0.00028	7.0	7.099	4.189	0.0023	26.07.2018
11.64567471	48.39705834	RK	18/07/26-17:15:02	WEIZEN	127.0	2.0	200.9	1.0	500.11	26.07.2018	Ein	5.9	Ja	12.64	13.6	2.975	3851.6	2.971	3847.1	Eingang	-0.016	7.0	7.2	4.248	0.0045	26.07.2018
11.64566541	48.3970422	RK	18/07/26-17:15:02	WEIZEN	128.0	2.0	202.6	1.0	500.21	26.07.2018	Ein	5.9	Ja	21.2	13.6	4.9910000000000005	6462.4	4.985	6454.9	Eingang	0.00011999999999999999	7.0	7.2	4.248	0.0076	26.07.2018
11.64565572	48.39702674	RK	18/07/26-17:15:02	WEIZEN	129.0	2.0	202.5	1.0	500.31	26.07.2018	Ein	5.9	Ja	8.481	13.6	1.996	2585.0	1.994	2582.0	Eingang	0.00033	7.0	7.2	4.248	0.0031	26.07.2018
11.64564798	48.39701431	RK	18/07/26-17:15:02	WEIZEN	130.0	1.528	199.6	1.0	500.37	26.07.2018	Ein	5.9	Ja	5.767	13.6	1.777	2300.8	1.775	2298.1	Eingang	0.00026000000000000003	7.0	5.501	3.245	0.0021	26.07.2018
11.645643199999999	48.39700539	RK	18/07/26-17:15:02	WEIZEN	131.0	1.222	198.6	1.0	500.42	26.07.2018	Ein	5.9	Ja	3.986	13.6	1.536	1988.4	1.534	1986.1	Eingang	0.0007700000000000001	7.0	4.399	2.596	0.0014	26.07.2018
11.64563827	48.39699569	RK	18/07/26-17:15:02	WEIZEN	132.0	1.25	199.4	1.0	500.46	26.07.2018	Ein	5.9	Ja	2.459	13.6	0.9259999999999999	1199.4	0.925	1198.0	Eingang	0.0947	7.0	4.5	2.655	0.00088	26.07.2018
11.64563849	48.39699098	RK	18/07/26-17:15:02	WEIZEN	133.0	0.139	19.8	1.0	500.48	26.07.2018	Ein	5.9	Ja	1.739	13.6	5.888999999999999	7624.7	5.882000000000001	7615.9	Eingang	0.00063	8.0	0.5	0.295	0.00063	26.07.2018
11.64564248	48.39699829999999	RK	18/07/26-17:15:02	WEIZEN	134.0	1.139	21.3	1.0	500.43	26.07.2018	Ein	5.9	Ja	1.527	13.6	0.631	817.02	0.63	816.08	Eingang	0.00039	8.0	4.1	2.419	0.00055	26.07.2018
11.64565102	48.39701282	RK	18/07/26-17:15:02	WEIZEN	135.0	2.0	21.3	1.0	500.35	26.07.2018	Ein	5.9	Ja	1.527	13.6	0.359	465.29	0.359	464.76	Eingang	0.0441	8.0	7.2	4.248	0.00055	26.07.2018
11.64567019	48.39704736	RK	18/07/26-17:15:02	WEIZEN	136.0	1.778	18.2	1.0	500.13	26.07.2018	Ein	5.9	Ja	1.611	13.6	0.42700000000000005	552.47	0.426	551.83	Eingang	0.063	8.0	6.401	3.7760000000000002	0.00058	26.07.2018
11.6456722	48.39705683	RK	18/07/26-17:15:02	WEIZEN	137.0	0.361	188.4	1.0	500.03	26.07.2018	Ein	5.9	Ja	2.1630000000000003	13.6	2.82	3651.9	2.8169999999999997	3647.7	Eingang	0.00018999999999999998	9.0	1.3	0.767	0.00078	26.07.2018
11.64567162	48.39705413	RK	18/07/26-17:15:02	WEIZEN	138.0	0.778	200.2	1.0	500.05	26.07.2018	Ein	5.9	Ja	6.064	13.6	3.6689999999999996	4751.3	3.665	4745.8	Eingang	-0.00025	9.0	2.801	1.652	0.0022	26.07.2018
11.64566546	48.39704306	RK	18/07/26-17:15:02	WEIZEN	139.0	1.889	205.9	1.0	500.15	26.07.2018	Ein	5.9	Ja	9.117	13.6	2.272	2942.1	2.27	2938.7	Eingang	0.00013000000000000002	9.0	6.8	4.012	0.0033	26.07.2018
11.64565425	48.39702767	RK	18/07/26-17:15:02	WEIZEN	140.0	2.028	202.5	1.0	500.24	26.07.2018	Ein	5.9	Ja	10.47	13.6	2.432	3148.4	2.4290000000000003	3144.7	Eingang	0.00067	9.0	7.301	4.3069999999999995	0.0038	26.07.2018
11.64564424	48.39701163	RK	18/07/26-17:15:02	WEIZEN	141.0	2.028	198.8	1.0	500.35	26.07.2018	Ein	5.9	Ja	10.94	13.6	2.54	3288.6	2.537	3284.8	Eingang	0.00023999999999999998	9.0	7.301	4.3069999999999995	0.0039	26.07.2018
11.64563549	48.39699461	RK	18/07/26-17:15:02	WEIZEN	142.0	1.778	201.7	1.0	500.47	26.07.2018	Ein	5.9	Ja	11.68	13.4	3.092	4004.1	3.092	4004.1	Eingang	0.00039	9.0	6.401	3.7760000000000002	0.0042	26.07.2018
11.64562707	48.39698058	RK	18/07/26-17:15:02	WEIZEN	143.0	1.75	202.6	1.0	500.57	26.07.2018	Ein	5.9	Ja	11.63	13.5	3.128	4050.3	3.128	4050.3	Eingang	0.00021	9.0	6.3	3.717	0.0042	26.07.2018
11.64561897	48.39696762	RK	18/07/26-17:15:02	WEIZEN	144.0	1.778	199.5	1.0	500.65	26.07.2018	Ein	5.9	Ja	11.92	13.6	3.155	4085.3	3.1519999999999997	4080.6	Eingang	-0.0924	9.0	6.401	3.7760000000000002	0.0043	26.07.2018
11.64561067	48.39695206	RK	18/07/26-17:15:02	WEIZEN	145.0	1.778	196.6	1.0	500.72	26.07.2018	Ein	5.9	Ja	11.96	13.6	3.1660000000000004	4099.9	3.1630000000000003	4095.1	Eingang	0.00028	9.0	6.401	3.7760000000000002	0.0043	26.07.2018
11.64560296	48.39693487	RK	18/07/26-17:15:02	WEIZEN	146.0	1.944	198.1	1.0	500.78	26.07.2018	Ein	5.9	Ja	12.13	13.6	2.937	3803.0	2.9339999999999997	3798.6	Eingang	0.00059	9.0	6.997999999999999	4.129	0.0044	26.07.2018
11.645595199999999	48.39691909	RK	18/07/26-17:15:02	WEIZEN	147.0	1.889	200.6	1.0	500.84	26.07.2018	Ein	5.9	Ja	12.08	13.6	3.012	3900.0	3.009	3895.5	Eingang	0.00013000000000000002	9.0	6.8	4.012	0.0043	26.07.2018
11.64558623	48.39690326	RK	18/07/26-17:15:02	WEIZEN	148.0	1.944	200.7	1.0	500.88	26.07.2018	Ein	5.9	Ja	12.68	13.6	3.071	3975.8	3.0669999999999997	3971.2	Eingang	0.00033	9.0	6.997999999999999	4.129	0.0046	26.07.2018
11.64557659	48.3968863	RK	18/07/26-17:15:02	WEIZEN	149.0	2.0	202.2	1.0	500.88	26.07.2018	Ein	5.9	Ja	12.34	13.6	2.905	3761.1	2.9010000000000002	3756.8	Eingang	-0.0914	9.0	7.2	4.248	0.0044	26.07.2018
11.64556591	48.39686887	RK	18/07/26-17:15:02	WEIZEN	150.0	2.028	202.1	1.0	500.89	26.07.2018	Ein	5.9	Ja	12.72	13.6	2.9530000000000003	3823.9	2.95	3819.5	Eingang	0.00025	9.0	7.301	4.3069999999999995	0.0046	26.07.2018
11.64555559	48.39685196	RK	18/07/26-17:15:02	WEIZEN	151.0	2.028	201.0	1.0	500.87	26.07.2018	Ein	5.9	Ja	12.37	13.7	2.872	3719.2	2.866	3710.6	Eingang	0.0008699999999999999	9.0	7.301	4.3069999999999995	0.0045	26.07.2018
11.64554551	48.39683458	RK	18/07/26-17:15:02	WEIZEN	152.0	2.028	201.0	1.0	500.83	26.07.2018	Ein	5.9	Ja	12.37	13.7	2.872	3719.2	2.866	3710.6	Eingang	-0.0156	9.0	7.301	4.3069999999999995	0.0045	26.07.2018
11.64553568	48.39681759	RK	18/07/26-17:15:02	WEIZEN	153.0	2.028	199.6	1.0	500.8	26.07.2018	Ein	5.9	Ja	12.34	13.6	2.865	3709.2	2.861	3704.9	Eingang	0.0006	9.0	7.301	4.3069999999999995	0.0044	26.07.2018
11.64552641	48.39680027	RK	18/07/26-17:15:02	WEIZEN	154.0	2.028	198.7	1.0	500.79	26.07.2018	Ein	5.9	Ja	12.45	13.8	2.89	3741.8	2.88	3728.8	Eingang	0.0634	9.0	7.301	4.3069999999999995	0.0045	26.07.2018
11.64551726	48.39678231	RK	18/07/26-17:15:02	WEIZEN	155.0	2.028	197.9	1.0	500.75	26.07.2018	Ein	5.9	Ja	11.74	14.1	2.7260000000000004	3530.2	2.708	3505.8	Eingang	0.00059	9.0	7.301	4.3069999999999995	0.0042	26.07.2018
11.64550869	48.39676466	RK	18/07/26-17:15:02	WEIZEN	156.0	2.028	198.2	1.0	500.67	26.07.2018	Ein	5.9	Ja	12.32	14.3	2.859	3702.5	2.833	3668.2	Eingang	0.00023999999999999998	9.0	7.301	4.3069999999999995	0.0044	26.07.2018
11.64550006	48.39674729	RK	18/07/26-17:15:02	WEIZEN	157.0	2.028	199.6	1.0	500.6	26.07.2018	Ein	5.9	Ja	11.75	14.0	2.728	3532.9	2.713	3512.5	Eingang	-0.00025	9.0	7.301	4.3069999999999995	0.0042	26.07.2018
11.64549077	48.39672997	RK	18/07/26-17:15:02	WEIZEN	158.0	2.028	198.5	1.0	500.52	26.07.2018	Ein	5.9	Ja	11.47	13.8	2.6639999999999997	3449.1	2.655	3437.1	Eingang	0.00023999999999999998	9.0	7.301	4.3069999999999995	0.0041	26.07.2018
11.64548182	48.39671221	RK	18/07/26-17:15:02	WEIZEN	159.0	2.056	199.7	1.0	500.42	26.07.2018	Ein	5.9	Ja	10.75	13.8	2.463	3188.7	2.454	3177.6	Eingang	0.0952	9.0	7.402	4.367	0.0039	26.07.2018
11.64547238	48.39669474	RK	18/07/26-17:15:02	WEIZEN	160.0	2.056	200.3	1.0	500.34	26.07.2018	Ein	5.9	Ja	10.46	13.8	2.395	3100.8	2.387	3090.1	Eingang	0.00013000000000000002	9.0	7.402	4.367	0.0038	26.07.2018
11.64546278	48.39667749	RK	18/07/26-17:15:02	WEIZEN	161.0	2.056	199.0	1.0	500.26	26.07.2018	Ein	5.9	Ja	11.05	13.8	2.531	3276.6	2.522	3265.2	Eingang	0.00042	9.0	7.402	4.367	0.004	26.07.2018
11.64545354	48.3966597	RK	18/07/26-17:15:02	WEIZEN	162.0	2.056	201.0	1.0	500.15	26.07.2018	Ein	5.9	Ja	10.75	13.8	2.463	3188.7	2.454	3177.6	Eingang	0.0008699999999999999	9.0	7.402	4.367	0.0039	26.07.2018
11.64544333	48.39664199	RK	18/07/26-17:15:02	WEIZEN	163.0	2.028	200.7	1.0	500.03	26.07.2018	Ein	5.9	Ja	11.26	13.8	2.615	3385.5	2.6060000000000003	3373.7	Eingang	0.00067	9.0	7.301	4.3069999999999995	0.0041	26.07.2018
11.64543364	48.39662498	RK	18/07/26-17:15:02	WEIZEN	164.0	2.056	200.6	1.0	499.94	26.07.2018	Ein	5.9	Ja	10.75	13.8	2.463	3188.7	2.454	3177.6	Eingang	-0.0153	9.0	7.402	4.367	0.0039	26.07.2018
11.64542373	48.3966075	RK	18/07/26-17:15:02	WEIZEN	165.0	2.056	200.5	1.0	499.83	26.07.2018	Ein	5.9	Ja	11.01	13.8	2.521	3264.0	2.512	3252.7	Eingang	0.00047999999999999996	9.0	7.402	4.367	0.004	26.07.2018
11.64541378	48.39658985	RK	18/07/26-17:15:02	WEIZEN	166.0	2.028	197.5	1.0	499.72	26.07.2018	Ein	5.9	Ja	12.08	13.6	2.806	3632.7	2.802	3628.5	Eingang	0.0695	9.0	7.301	4.3069999999999995	0.0043	26.07.2018
11.64540509	48.39657162	RK	18/07/26-17:15:02	WEIZEN	167.0	2.056	198.7	1.0	499.6	26.07.2018	Ein	5.9	Ja	12.69	13.5	2.905	3762.1	2.905	3762.1	Eingang	0.0638	9.0	7.402	4.367	0.0046	26.07.2018
11.64539598	48.39655378	RK	18/07/26-17:15:02	WEIZEN	168.0	2.056	202.9	1.0	499.45	26.07.2018	Ein	5.9	Ja	13.87	13.6	3.175	4111.3	3.1719999999999997	4106.5	Eingang	0.0884	9.0	7.402	4.367	0.005	26.07.2018
11.64538529	48.39653701	RK	18/07/26-17:15:02	WEIZEN	169.0	2.028	201.4	1.0	499.27	26.07.2018	Ein	5.9	Ja	14.5	13.6	3.367	4359.3	3.363	4354.2	Eingang	0.00073	9.0	7.301	4.3069999999999995	0.0052	26.07.2018
11.64537488	48.39651936	RK	18/07/26-17:15:02	WEIZEN	170.0	2.028	199.9	1.0	499.1	26.07.2018	Ein	5.9	Ja	16.96	13.6	3.938	5098.5	3.9330000000000003	5092.7	Eingang	0.00063	9.0	7.301	4.3069999999999995	0.0061	26.07.2018
11.645365199999999	48.39650158	RK	18/07/26-17:15:02	WEIZEN	171.0	2.056	199.4	1.0	498.96	26.07.2018	Ein	5.9	Ja	19.14	13.5	4.383	5674.6	4.383	5674.6	Eingang	0.00026000000000000003	9.0	7.402	4.367	0.0069	26.07.2018
11.64535583	48.39648392	RK	18/07/26-17:15:02	WEIZEN	172.0	2.056	198.3	1.0	498.82	26.07.2018	Ein	5.9	Ja	18.6	13.4	4.2589999999999995	5515.1	4.2589999999999995	5515.1	Eingang	0.00041	9.0	7.402	4.367	0.0067	26.07.2018
11.645347000000001	48.39646623	RK	18/07/26-17:15:02	WEIZEN	173.0	2.028	198.2	1.0	498.66	26.07.2018	Ein	5.9	Ja	19.01	13.5	4.413	5714.6	4.413	5714.6	Eingang	0.00042	9.0	7.301	4.3069999999999995	0.0068	26.07.2018
11.64533829	48.39644862	RK	18/07/26-17:15:02	WEIZEN	174.0	2.0	198.8	1.0	498.52	26.07.2018	Ein	5.9	Ja	17.39	13.6	4.093	5299.2	4.088	5293.0	Eingang	-0.00011	9.0	7.2	4.248	0.0063	26.07.2018
11.64532982	48.3964321	RK	18/07/26-17:15:02	WEIZEN	175.0	1.861	200.7	1.0	498.38	26.07.2018	Ein	5.9	Ja	18.7	13.6	4.731	6125.6	4.725	6118.5	Eingang	0.00013000000000000002	9.0	6.7	3.9530000000000003	0.0067	26.07.2018
11.64532132	48.39641717	RK	18/07/26-17:15:02	WEIZEN	176.0	1.806	201.2	1.0	498.24	26.07.2018	Ein	5.9	Ja	18.69	13.4	4.871	6307.2	4.871	6307.2	Eingang	0.00053	9.0	6.502000000000001	3.8360000000000003	0.0067	26.07.2018
11.64531264	48.39640228	RK	18/07/26-17:15:02	WEIZEN	177.0	1.694	198.5	1.0	498.09	26.07.2018	Ein	5.9	Ja	20.55	13.4	5.712999999999999	7396.7	5.712999999999999	7396.7	Eingang	0.00041	9.0	6.098	3.5980000000000003	0.0074	26.07.2018
11.64530561	48.39638833	RK	18/07/26-17:15:02	WEIZEN	178.0	1.6669999999999998	197.6	1.0	497.95	26.07.2018	Ein	5.9	Ja	19.1	13.5	5.393	6983.2	5.393	6983.2	Eingang	0.00042	9.0	6.001	3.5410000000000004	0.0069	26.07.2018
11.64529886	48.39637426	RK	18/07/26-17:15:02	WEIZEN	179.0	1.556	199.0	1.0	497.82	26.07.2018	Ein	5.9	Ja	19.63	13.6	5.94	7691.8	5.934	7682.9	Eingang	-0.00011	9.0	5.602	3.305	0.0071	26.07.2018
11.64529181	48.39636068	RK	18/07/26-17:15:02	WEIZEN	180.0	1.5830000000000002	200.2	1.0	497.7	26.07.2018	Ein	5.9	Ja	19.63	13.6	5.8389999999999995	7560.6	5.832000000000001	7551.8	Eingang	-0.00025	9.0	5.699	3.362	0.0071	26.07.2018
11.64528443	48.39634734	RK	18/07/26-17:15:02	WEIZEN	181.0	1.556	200.9	1.0	497.59	26.07.2018	Ein	5.9	Ja	18.7	13.6	5.6579999999999995	7326.3	5.652	7317.8	Eingang	0.00053	9.0	5.602	3.305	0.0067	26.07.2018
11.64527686	48.39633418	RK	18/07/26-17:15:02	WEIZEN	182.0	1.5830000000000002	199.9	1.0	497.46	26.07.2018	Ein	5.9	Ja	18.52	13.4	5.507000000000001	7130.3	5.507000000000001	7130.3	Eingang	0.00063	9.0	5.699	3.362	0.0067	26.07.2018
11.64526927	48.39632025	RK	18/07/26-17:15:02	WEIZEN	183.0	1.639	199.6	1.0	497.33	26.07.2018	Ein	5.9	Ja	18.32	13.3	5.2620000000000005	6812.8	5.2620000000000005	6812.8	Eingang	0.0959	9.0	5.9	3.4810000000000003	0.0066	26.07.2018
11.64526165	48.396306	RK	18/07/26-17:15:02	WEIZEN	184.0	1.722	198.5	1.0	497.22	26.07.2018	Ein	5.9	Ja	17.99	13.5	4.919	6369.6	4.919	6369.6	Eingang	-0.00011	9.0	6.199	3.658	0.0065	26.07.2018
11.6452544	48.39629162	RK	18/07/26-17:15:02	WEIZEN	185.0	1.694	197.0	1.0	497.12	26.07.2018	Ein	5.9	Ja	18.12	13.5	5.0360000000000005	6520.7	5.0360000000000005	6520.7	Eingang	-0.0708	9.0	6.098	3.5980000000000003	0.0065	26.07.2018
11.64524761	48.39627686	RK	18/07/26-17:15:02	WEIZEN	186.0	1.722	199.0	1.0	497.0	26.07.2018	Ein	5.9	Ja	17.1	13.5	4.676	6054.1	4.676	6054.1	Eingang	0.00042	9.0	6.199	3.658	0.0062	26.07.2018
11.64524005	48.39626228	RK	18/07/26-17:15:02	WEIZEN	187.0	1.556	201.2	1.0	496.85	26.07.2018	Ein	5.9	Ja	17.2	13.4	5.204	6738.3	5.204	6738.3	Eingang	0.00018999999999999998	9.0	5.602	3.305	0.0062	26.07.2018
11.6452325	48.39624937	RK	18/07/26-17:15:02	WEIZEN	188.0	1.556	199.9	1.0	496.74	26.07.2018	Ein	5.9	Ja	17.17	13.3	5.195	6726.7	5.195	6726.7	Eingang	0.00044	9.0	5.602	3.305	0.0062	26.07.2018
11.64522545	48.39623643	RK	18/07/26-17:15:02	WEIZEN	189.0	1.556	198.7	1.0	496.61	26.07.2018	Ein	5.9	Ja	17.11	13.4	5.178	6705.0	5.178	6705.0	Eingang	-0.00011	9.0	5.602	3.305	0.0062	26.07.2018
