Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Fruchtdurchs. (V)(m³/s)	Datum
11.73123892	48.43387854	I	18/07/28-11:38:09	WEIZEN	5459	1.611	350	1	488.77	2018-07-28	Ein	5.9	Nein	32.31	15	9.442	12226	9.278	12014	Eingang	-0.00047	127	5.8	3.422	0.012	2018-07-28
11.73123512	48.43389277	I	18/07/28-11:38:09	WEIZEN	5460	1.611	350	1	488.88	2018-07-28	Ein	5.9	Nein	23.33	15	6.818	8828	6.7	8674.9	Eingang	-0.00047	127	5.8	3.422	0.0084	2018-07-28
11.7312314	48.43390677	I	18/07/28-11:38:09	WEIZEN	5461	1.639	352.9	1	488.97	2018-07-28	Ein	5.9	Nein	17.12	14.7	4.917	6366.2	4.849	6277.9	Eingang	-0.00002386	127	5.9	3.481	0.0062	2018-07-28
11.73122867	48.43392175	I	18/07/28-11:38:09	WEIZEN	5462	1.639	355.9	1	489.06	2018-07-28	Ein	5.9	Nein	17.47	14.9	5.018	6497.2	4.937	6392	Eingang	-0.00054	127	5.9	3.481	0.0063	2018-07-28
11.73122636	48.4339496	I	18/07/28-11:38:09	WEIZEN	5463	1.639	358	1	489.24	2018-07-28	Ein	5.9	Nein	18.8	15	5.4	6991.7	5.306	6870.5	Eingang	0.00005319	127	5.9	3.481	0.0068	2018-07-28
11.73122561	48.43396392	I	18/07/28-11:38:09	WEIZEN	5464	1.639	355.4	1	489.33	2018-07-28	Ein	5.9	Nein	15.3	15.1	4.396	5692.1	4.315	5586.8	Eingang	-0.00009894	127	5.9	3.481	0.0055	2018-07-28
11.73122387	48.43397826	I	18/07/28-11:38:09	WEIZEN	5465	1.639	352.9	1	489.44	2018-07-28	Ein	5.9	Nein	12.83	15.1	3.685	4772	3.617	4683.7	Eingang	-0.00039	127	5.9	3.481	0.0046	2018-07-28
11.73122118	48.43399258	I	18/07/28-11:38:09	WEIZEN	5466	1.611	354.1	1	489.57	2018-07-28	Ein	5.9	Nein	11.87	15.1	3.468	4490	3.404	4406.9	Eingang	-0.00058	127	5.8	3.422	0.0043	2018-07-28
11.73121934	48.43400447	I	18/07/28-11:38:09	WEIZEN	5467	1.444	356.8	1	489.66	2018-07-28	Ein	5.9	Nein	16.18	15.1	5.277	6832.4	5.179	6706.1	Eingang	0.00016	127	5.198	3.067	0.0058	2018-07-28
11.73121853	48.43401399	I	18/07/28-11:38:09	WEIZEN	5468	1.222	2.5	1	489.73	2018-07-28	Ein	5.9	Nein	12.54	15.1	4.83	6254	4.741	6138.3	Eingang	0.00009847	127	4.399	2.596	0.0045	2018-07-28
11.73121916	48.43402367	I	18/07/28-11:38:09	WEIZEN	5469	1.111	1.4	1	489.79	2018-07-28	Ein	5.9	Nein	6.499	15.1	2.754	3565.9	2.703	3500	Eingang	0.00003521	127	4	2.36	0.0023	2018-07-28
11.73121954	48.43403375	I	18/07/28-11:38:09	WEIZEN	5470	1.111	358.6	1	489.84	2018-07-28	Ein	5.9	Nein	3.732	15.1	1.581	2047.5	1.552	2009.7	Eingang	-0.00033	127	4	2.36	0.0013	2018-07-28
11.73121924	48.434042	I	18/07/28-11:38:09	WEIZEN	5471	0.806	356.2	1	489.88	2018-07-28	Ein	5.9	Nein	2.935	15.1	1.714	2219.8	1.683	2178.8	Eingang	-0.00014	127	2.902	1.712	0.0011	2018-07-28
11.73121626	48.43404601	I	18/07/28-11:38:09	WEIZEN	5472	0.611	180.4	1	489.92	2018-07-28	Ein	5.9	Nein	2.137	15.2	1.646	2131.8	1.614	2089.9	Eingang	0.00036	128	2.2	1.298	0.00077	2018-07-28
11.73121	48.43397242	I	18/07/28-11:38:09	WEIZEN	5473	0.806	188.5	1	489.47	2018-07-28	Ein	5.9	Nein	0.754	15.2	0.441	570.38	0.432	559.17	Eingang	-0.00009047	128	2.902	1.712	0.00027	2018-07-28
11.73121206	48.43397233	I	18/07/28-11:38:09	WEIZEN	5474	0.111	11.1	1	489.48	2018-07-28	Ein	5.9	Nein	0.629	15.1	2.668	3454	2.618	3390.1	Eingang	-0.00032	129	0.4	0.236	0.00023	2018-07-28
11.73121302	48.4339756	I	18/07/28-11:38:09	WEIZEN	5475	0.444	11.8	1	489.5	2018-07-28	Ein	5.9	Nein	0.628	15.2	0.666	862.85	0.653	845.89	Eingang	-0.00056	129	1.598	0.943	0.00023	2018-07-28
11.73121537	48.4339828	I	18/07/28-11:38:09	WEIZEN	5476	0.778	14.9	1	489.54	2018-07-28	Ein	5.9	Nein	1.172	15.3	0.709	918.49	0.695	899.38	Eingang	-0.00062	129	2.801	1.652	0.00042	2018-07-28
11.73122497	48.43400253	I	18/07/28-11:38:09	WEIZEN	5477	1.194	26.5	1	489.62	2018-07-28	Ein	5.9	Nein	3.433	15.3	1.354	1752.7	1.325	1716.2	Eingang	-0.00006388	129	4.298	2.536	0.0012	2018-07-28
11.73123165	48.43401151	I	18/07/28-11:38:09	WEIZEN	5478	1.194	42.4	1	489.67	2018-07-28	Ein	5.9	Nein	11.01	15.3	4.342	5621.5	4.251	5504.5	Eingang	-0.00031	129	4.298	2.536	0.004	2018-07-28
11.73124298	48.43401995	I	18/07/28-11:38:09	WEIZEN	5479	1.194	43.5	1	489.69	2018-07-28	Ein	5.9	Nein	12.35	15.3	4.87	6305.4	4.768	6174.2	Eingang	-0.00025	129	4.298	2.536	0.0044	2018-07-28
11.73125302	48.43402697	I	18/07/28-11:38:09	WEIZEN	5480	1.139	43.5	1	489.73	2018-07-28	Ein	5.9	Nein	13.15	15.3	5.434	7035.6	5.321	6889.2	Eingang	-0.00063	129	4.1	2.419	0.0047	2018-07-28
11.73126236	48.43403353	I	18/07/28-11:38:09	WEIZEN	5481	1.028	57.1	1	489.77	2018-07-28	Ein	5.9	Nein	13.61	15.3	6.231	8068.4	6.102	7900.5	Eingang	-0.001	129	3.701	2.183	0.0049	2018-07-28
11.73127451	48.43403876	I	18/07/28-11:38:09	WEIZEN	5482	1.083	75.1	1	489.76	2018-07-28	Ein	5.9	Nein	13.61	15.3	5.915	7658.7	5.792	7499.3	Eingang	-0.00017	129	3.899	2.3	0.0049	2018-07-28
11.73128865	48.43404126	I	18/07/28-11:38:09	WEIZEN	5483	1.056	77.8	1	489.74	2018-07-28	Ein	5.9	Nein	18.07	15.1	8.057	10432	7.908	10239	Eingang	0.00041	129	3.802	2.243	0.0065	2018-07-28
11.73130357	48.4340434	I	18/07/28-11:38:09	WEIZEN	5484	1.056	84.2	1	489.7	2018-07-28	Ein	5.9	Nein	18.06	14.9	8.05	10424	7.92	10255	Eingang	-0.00018	129	3.802	2.243	0.0065	2018-07-28
11.73131828	48.43404439	I	18/07/28-11:38:09	WEIZEN	5485	1.194	86.6	1	489.67	2018-07-28	Ein	5.9	Nein	18.06	14.9	7.12	9218.8	7.005	9069.6	Eingang	-0.00048	129	4.298	2.536	0.0065	2018-07-28
11.73133352	48.43404501	I	18/07/28-11:38:09	WEIZEN	5486	1.167	76.7	1	489.62	2018-07-28	Ein	5.9	Nein	19.87	15.1	8.018	10382	7.869	10190	Eingang	-0.00027	129	4.201	2.479	0.0071	2018-07-28
11.7313485	48.43404735	I	18/07/28-11:38:09	WEIZEN	5487	1.194	77.2	1	489.58	2018-07-28	Ein	5.9	Nein	21.07	15.2	8.31	10759	8.146	10548	Eingang	-0.00044	129	4.298	2.536	0.0076	2018-07-28
11.73136257	48.43404947	I	18/07/28-11:38:09	WEIZEN	5488	1.167	79.2	1	489.6	2018-07-28	Ein	5.9	Nein	21.95	15.2	8.857	11468	8.683	11243	Eingang	0.00051	129	4.201	2.479	0.0079	2018-07-28
11.73137782	48.43405139	I	18/07/28-11:38:09	WEIZEN	5489	1.167	84.6	1	489.61	2018-07-28	Ein	5.9	Nein	22.06	15.3	8.901	11525	8.716	11285	Eingang	0.00031	129	4.201	2.479	0.0079	2018-07-28
11.73139324	48.43405236	I	18/07/28-11:38:09	WEIZEN	5490	1.222	95	1	489.59	2018-07-28	Ein	5.9	Nein	22.59	15.4	8.703	11269	8.512	11022	Eingang	-0.00031	129	4.399	2.596	0.0081	2018-07-28
11.73141092	48.43405134	I	18/07/28-11:38:09	WEIZEN	5491	1.333	93.2	1	489.55	2018-07-28	Ein	5.9	Nein	22.8	15.4	8.052	10426	7.876	10197	Eingang	-0.0005	129	4.799	2.831	0.0082	2018-07-28
11.73142903	48.43405066	I	18/07/28-11:38:09	WEIZEN	5492	1.333	87.8	1	489.52	2018-07-28	Ein	5.9	Nein	22.1	15.3	7.807	10109	7.645	9898.5	Eingang	-0.00059	129	4.799	2.831	0.008	2018-07-28
11.73144689	48.43405111	I	18/07/28-11:38:09	WEIZEN	5493	1.333	91.6	1	489.49	2018-07-28	Ein	5.9	Nein	22.47	15.1	7.937	10278	7.791	10087	Eingang	-0.00007872	129	4.799	2.831	0.0081	2018-07-28
11.73146471	48.43405079	I	18/07/28-11:38:09	WEIZEN	5494	1.333	92.2	1	489.47	2018-07-28	Ein	5.9	Nein	22.46	15.2	7.931	10270	7.776	10068	Eingang	0.00052	129	4.799	2.831	0.0081	2018-07-28
11.73148449	48.43405029	I	18/07/28-11:38:09	WEIZEN	5495	1.333	88.2	1	489.44	2018-07-28	Ein	5.9	Nein	21.49	15.2	7.591	9829.1	7.442	9635.9	Eingang	-0.00004655	129	4.799	2.831	0.0077	2018-07-28
11.7315046	48.43405072	I	18/07/28-11:38:09	WEIZEN	5496	1.472	86.9	1	489.42	2018-07-28	Ein	5.9	Nein	20.78	15.2	6.647	8606	6.516	8436.9	Eingang	-0.0005	129	5.299	3.127	0.0075	2018-07-28
11.73152394	48.4340514	I	18/07/28-11:38:09	WEIZEN	5497	1.472	90.5	1	489.42	2018-07-28	Ein	5.9	Nein	20.39	15.3	6.521	8443.4	6.385	8267.7	Eingang	-0.00066	129	5.299	3.127	0.0073	2018-07-28
11.73154341	48.4340513	I	18/07/28-11:38:09	WEIZEN	5498	1.472	92	1	489.41	2018-07-28	Ein	5.9	Nein	18.5	15.3	5.918	7663.2	5.795	7503.8	Eingang	0.00051	129	5.299	3.127	0.0067	2018-07-28
11.73156346	48.43405083	I	18/07/28-11:38:09	WEIZEN	5499	1.472	89.8	1	489.4	2018-07-28	Ein	5.9	Nein	18.99	15.4	6.074	7865.3	5.941	7692.6	Eingang	0.00045	129	5.299	3.127	0.0068	2018-07-28
