Longitude	Latitude	Feld	Datensatz	Produkt	Obj.-ID	Entfernung(m)	Kette(deg)	Dauer(s)	Elevation(m)	Zeit	Flächenzähler	Schw.breite(m)	Diff.-Status	Fruchtdurchs. (M)(tonne/h)	Feuchtigkeit(%)	Ertr.masse (Nass)(tonne/ha)	Ert.vol. (Nass)(L/ha)	Ertr.masse (Tr.)(tonne/ha)	Ertr.vol (Tr.)(L/ha)	Betriebszustand	Y-Offset(m)	Kraftstoffverbrauch(L)	Kraftst.eff. (A)(ha/L)	Mot.-Leist.(W)	Mtr.belast.(%)	Durchg.nr.	Tempo(km/h)	Prod.(ha/h)	Kraftst.verbr. (F)(L/ha)	Kraftst.verbr. (Z)(L/h)	Kraftst.verbr. (M)(L/tonne)	Kraftst.verbr. (V)(L/L)	Fruchtdurchs. (V)(m³/s)	Kraftstoffeff.(km/L)	Datum
11,66564099	48,42475942	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1579	1,481	4,400	1,000	473,31	02.07.2018	Ein	5,800	Nein	22,20	13,40	7,179	11620	7,179	11620	Eingang	0,150	0,0090	0,095	0,00	54,00	41	5,332	3,092	10,48	32,40	1,459	0,00090	0,0100	0,165	02.07.2018
11,66564287	48,42477189	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1580	1,360	5,900	1,000	473,27	02.07.2018	Ein	5,800	Nein	22,86	13,40	8,052	13032	8,052	13032	Eingang	0,150	0,0090	0,088	0,00	60,00	41	4,896	2,840	11,41	32,40	1,417	0,00088	0,010	0,151	02.07.2018
11,66564413	48,42478390	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1581	1,385	3,700	1,000	473,25	02.07.2018	Ein	5,800	Nein	24,02	13,50	8,305	13442	8,305	13442	Eingang	0,150	0,010	0,080	0,00	55,00	41	4,986	2,892	12,45	36,00	1,499	0,00093	0,011	0,139	02.07.2018
11,66564463	48,42479551	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1582	1,339	1,300	1,000	473,23	02.07.2018	Ein	5,800	Nein	24,19	13,40	8,653	14005	8,653	14005	Eingang	0,150	0,010	0,078	0,00	57,00	41	4,820	2,796	12,88	36,00	1,488	0,00092	0,011	0,134	02.07.2018
11,66564484	48,42480704	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1583	1,335	0,600	1,000	473,23	02.07.2018	Ein	5,800	Nein	24,31	13,30	8,720	14113	8,720	14113	Eingang	0,150	0,010	0,077	0,00	57,00	41	4,806	2,787	12,91	36,00	1,481	0,00092	0,011	0,134	02.07.2018
11,66564539	48,42481850	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1584	1,329	2,100	1,000	473,22	02.07.2018	Ein	5,800	Nein	21,20	13,30	7,641	12368	7,641	12368	Eingang	0,150	0,010	0,077	0,00	61,00	41	4,784	2,775	12,97	36,00	1,698	0,0010	0,0095	0,133	02.07.2018
11,66564680	48,42483032	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1585	1,360	5,000	1,000	473,21	02.07.2018	Ein	5,800	Nein	23,74	13,30	8,359	13529	8,359	13529	Eingang	0,150	0,010	0,079	0,00	57,00	41	4,896	2,840	12,68	36,00	1,517	0,00094	0,011	0,136	02.07.2018
11,66564908	48,42484233	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1586	1,353	7,600	1,000	473,20	02.07.2018	Ein	5,800	Nein	22,38	13,30	7,920	12819	7,920	12819	Eingang	0,150	0,010	0,078	0,00	52,00	41	4,871	2,825	12,74	36,00	1,609	0,00099	0,010	0,135	02.07.2018
11,66565155	48,42485422	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1587	1,368	7,900	1,000	473,19	02.07.2018	Ein	5,800	Nein	24,39	13,00	8,539	13821	8,539	13821	Eingang	0,150	0,010	0,079	0,00	59,00	41	4,925	2,856	12,60	36,00	1,476	0,00091	0,011	0,137	02.07.2018
11,66565456	48,42486596	KROHBERG	18/07/02-13:41:49K	Barley - Winter	1588	1,416	9,900	1,000	473,16	02.07.2018	Ein	5,800	Nein	21,95	13,00	7,424	12016	7,424	12016	Eingang	0,150	0,010	0,082	0,00	59,00	41	5,098	2,957	12,18	36,00	1,640	0,0010	0,0099	0,142	02.07.2018
